company_raw,company_name,is_staffing,company_id
MSDSONLINE dba VelocityEHS,Velocityehs,False,5987
Cota Healthcare,Cota Healthcare,False,5988
"Principal Financial Services, Inc",Principal Financial Services,False,5989
Brock Services LLC,Brock Services Ltd,True,5990
"Terumo BCT, Inc.",Terumo BCT,False,5991
Resource Informatics Group Inc,Resource Informatics Group,False,5992
Enterprise Solution Inc.,Enterprise Solution,False,5993
Advanced Medical Corp.,Advanced Medical,False,5994
Diversified Energy Company Plc.,Diversified Energy,False,5995
Northwest Asthma & Allergy Center,Northwest Asthma & Allergy Center,False,5996
ClothesLyne,Clotheslyne,False,5997
New York Eastern District Court,Unclassified,False,5998
Kyrene School District,Kyrene School District,False,5999
SMBC,Smbc,False,6000
HPS Software Solutions,Hps Software Solutions,False,6001
Well,Well,False,6002
Syntaxia,Syntaxia,False,6003
Petro Papa,Unclassified,False,6004
Aerojet Rocketdyne,Aerojet Rocketdyne,False,6005
Base-2 Solutions,Base-2 Solutions,False,6006
"Diligent Tec, Inc",Unclassified,False,6007
"Unicity International, Inc",Unicity International,False,6008
"Emerging Advanced Products, LLC",Endless Horizons,False,6009
American Heritage Credit Union,American Heritage Credit Union,False,6010
PROLIM GLOBAL CORPORATION,Prolim Global,False,6011
Arizona Cardinals,Arizona Cardinals,False,6012
LE007 Brown Advisory LLC,Unclassified,False,6013
BHS Baptist Healthcare System,Baptist Health,False,6014
IFLOWSOFT Solutions Inc.,Iflowsoft Solutions,False,6015
Addus HomeCare,Addus HomeCare,False,6016
Geico,Geico,False,6017
"0035 Tyson Shared Services, Inc.",Unclassified,False,6018
Trego Dugan Aviation,Trego-Dugan Aviation,False,6019
Terumo Medical Corporation,Terumo Medical Corporation,False,6020
Catalyst Corporate Federal Credit Union,Catalyst Corporate Federal Credit Union,False,6021
"26 Health,Inc",Two Spirit Health Services,False,6022
Flint & Genesee Group,Flint & Genesee Group,False,6023
Houlihan Lokey,Houlihan Lokey,False,6024
Visteon,Visteon,False,6025
Maintec Technologies Inc,Maintec Technologies,False,6026
Radinnova,Radinnova,False,6027
AVA Counsulting,Unclassified,False,6028
"Autodesk, Inc.",Autodesk,False,6029
SRC,Scientific Research Corporation,False,6030
Eastern New Mexico University,Eastern New Mexico University,False,6031
Motus Recruiting,Motus Recruiting and Staffing,True,6032
Ag Workers Mutual Insurance,Unclassified,False,6033
Defense Technical Information Center,Defense Technical Information Center,False,6034
Associated Students UCLA,Associated Students Ucla,False,6035
Manpower Finance,ManpowerGroup,True,6036
Kipper Tool Company,Kipper Tool Company,False,6037
"Zillion Technologies, Inc.",Zillion Technologies,False,6038
U.S. Bank National Association,US Bank,False,6039
Leidos,Leidos,False,6040
CoreLogic,CoreLogic,False,6041
Tetra Tech BlueWater,Unclassified,False,6042
Driven Brands,Driven Brands,False,6043
Trilok Software Solution,Unclassified,False,6044
Apollo Professional Solutions Inc.,Apollo Professional Solutions,True,6045
Cadmus,Cadmus International Limited,False,6046
ACCEL BI CORPORATION,Social Solutions,False,6047
Camino Federal Credit Union,Camino Federal Credit Union,False,6048
Management Solutions LLC,Management Solutions International Limited,False,6049
Made4net LLC.,Made4Net,False,6050
University of Tennessee at Chattanooga,University of Tennessee,False,6051
NexZenTek,Nexzentek,False,6052
"iSpot.tv, INC.",Ispot.Tv,False,6053
ZynAsys LLC,Unclassified,False,6054
iTech Solutions,iTech Solutions,True,6055
"Qorvo, Inc.",Qorvo,False,6056
ProIT Inc.,Proit,False,6057
THE JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC,The Johns Hopkins University Applied Physics Laboratory,False,6058
"AQUA Information Systems, Inc.",Aqua Information Systems,False,6059
"Montrose Environmental Group, Inc.",Montrose Environmental Group,False,6060
Nana,Nana Corp Limited,False,6061
Global Indemnity,Global Indemnity,False,6062
Georgetown University,Georgetown University,False,6063
Applied Statistics & Management Inc.,Applied Statistics & Management,False,6064
Alvarez & Marsal Holdings LLC,Alvarez & Marsal,True,6065
Ekcel Technologies Inc,Ekcel Technologies,False,6066
Tech3pillars Technologies,Tech3pillars Technologies,False,6067
Crossfire Consulting Corporation,Crossfire Consulting,True,6068
Spirit AeroSystems Inc,Spirit AeroSystems,False,6069
Talent Networks LLC,Talent Networks,False,6070
ERICSSON INC,Ericsson,False,6071
Celandyne Software Solutions LLC,Celandyne Software Solutions,False,6072
Preventive Measures,"Preventive Measures, L.L.C.",False,6073
Occam Solutions,Occam Solutions,False,6074
Optimistic World Corp,Unclassified,False,6075
Capital Rx,Capital Rx,False,6076
Congo Brands,Congo Brands,False,6077
PNC Financial Services Group,PNC,False,6078
504 PULSE Network LLC.,Unclassified,False,6079
Sms Infocomm Corporation,Sms Infocomm Corporation,False,6080
Wollborg Michelson Recruiting,Wollborg Michelson Recruiting,True,6081
CardWorks Servicing,Cardworks Servicing,False,6082
SightSpectrum LLC,Sightspectrum,False,6083
Emory University-Oxford College,University Of Oxford,False,6084
Albertsons/Safeway,Safeway,False,6085
Zimmerman Reed,Zimmerman Reed,False,6086
Shippensburg University,Shippensburg University of Pennsylvania,False,6087
Pediatric Associates,Pediatric Associates,False,6088
Topgolf Callaway Brands Corp.,Callaway,False,6089
Second Nature Brands,Second Nature Brands,False,6090
"Applied Technical Services, LLC.",Applied Technical Services,False,6091
Logicminds,Logicminds,False,6092
CrossCountry Consulting,Crosscountry Consulting,False,6093
CAL STATE LA UNIVERSITY AUXILIARY SERVICES INC.,Cal State La University Auxiliary Services,False,6094
Constellation West,Constellation West,False,6095
Albany Medical Center,Albany Medical Center,False,6096
Precision Castparts Corp.,Precision Castparts,False,6097
KURARAY AMERICA INC,Kuraray America,False,6098
Keysight Technologies,Keysight,False,6099
"Hired by Matrix, Inc",Hired By Matrix,True,6100
RC Willey Home Furnishings,RC Willey Home Furnishings,False,6101
"Jade Global, Inc",Jade Global,False,6102
Kimura Foundry America,Kimura Foundry America,False,6103
Wiseburn Unified School District,Wiseburn Unified School District,False,6104
PacificSource,PacificSource Health Plans,False,6105
Bay College - Main Campus,Unclassified,False,6106
P32HS Point32Health Services Inc,Unclassified,False,6107
Marriott Orlando Downtown,Marriott International,False,6108
Checkpoint Systems,Checkpoint Systems,False,6109
"Upstate Niagara Cooperative, Inc.",Upstate Niagara Cooperative,False,6110
Mak Technologies LLC,Mak Technologies,False,6111
"Riverside Family Physicians, A Pro",Riverside Family Physicians A Pro Med Co,False,6112
Arkema Pty Ltd,Arkema,False,6113
"Black Diamond Equipment, Ltd",Black Diamond Equipment,False,6114
University Of California Berkeley,University of California,False,6115
Enterprise Blueprints,Enterprise Blueprints,False,6116
Duke Global Health Institute,Duke University,False,6117
PO&G Resources,"P.O.&G. Resources, Lp",False,6118
Intellipro Technologies,Unclassified,False,6119
"Phoenix Technology Partners, LLC",Phoenix Technology Partners,True,6120
Sera Prognostics,Sera Prognostics,False,6121
Eppstein Uhen Architects,Eppstein Uhen Architects,False,6122
Sun Technologies,Sun Technologies,False,6123
Teledyne FLIR LLC,Teledyne Flir,False,6124
"Axient, LLC",Axient,False,6125
IbrokerPower Capital Inc,Ibrokerpower Capital,False,6126
WidePoint,Widepoint Corporation,False,6127
COUNTRY Financial,COUNTRY Financial,False,6128
Spectrum Billing Solutions,Spectrum Billing Solutions,False,6129
Densify,Densify,False,6130
S2S Technology Services,Unclassified,False,6131
"16000 Iron Mountain Information Management Services, Inc.",Iron Mountain,False,6132
Arixa Capital,Arixa Capital Corporation,False,6133
Bank of America,Bank of America,False,6134
"SolutionIT, Inc.",SolutionIT,False,6135
EY,Ernst & Young,False,6136
University of Wisconsin-Madison,University of Wisconsin System,False,6137
PwC,PricewaterhouseCoopers,False,6138
Carico International,Carico International,False,6139
Software Guidance & Assistance,Software Guidance & Assistance,True,6140
Express Employment Professionals,Express Employment Professionals,True,6141
Turing IT Labs,Turing It Labs,False,6142
St. Joseph's Health,Saint Joseph Health,False,6143
"Neo Prism Solutions, LLC",Neo Prism Solutions,False,6144
KIPP Austin Public Schools,Kipp Austin Public Schools,False,6145
K Source Inc,K-Source,False,6146
"Everest Consultants, Inc",Everest Consultants,False,6147
Comcast,Comcast,False,6148
Stellar Recognition,Stellar Recognition,False,6149
Avanade Inc.,Avanade,False,6150
AVANGRID Service Company,Avangrid,False,6151
LeverX Group,Unclassified,False,6152
Grambling State University,Grambling State University,False,6153
King County,King County,False,6154
Timberroot Rustic Resorts at Wauhatchie Woodlands,Unclassified,False,6155
NAIS,Nais,False,6156
Iowa Workforce Development,Unclassified,False,6157
British American Tobacco Australia,British American Tobacco,False,6158
"Tyson Foods, Inc.",Tyson Foods,False,6159
"Softpath Systems, Inc.",Softpath System,False,6160
BrisTech Solutions LLC,Unclassified,False,6161
Expleo,Expleo,False,6162
w3r Consulting,W3R Consulting,False,6163
Harford Community College,Harford Community College,False,6164
Gilbane Building Company,Gilbane Building Company,False,6165
PMC,Pmc Co. Ltd.,False,6166
Cella,Cella,False,6167
Elyon International,Elyon International,True,6168
University of California Davis Health System,University of California,False,6169
"GL Staffing Services, Inc.",Gl Staffing Services,True,6170
Department of State - Agency Wide,United States Department of State,False,6171
IntelliBridge,Intellibridge,False,6172
AmerisourceBergen Services Corporation,AmerisourceBergen,False,6173
Inovalon,Inovalon,False,6174
Confidential Priviately-Held Company,Unclassified,False,6175
Mauser Packaging Solutions,BWAY Corporation,False,6176
The Trade Desk,The Trade Desk,False,6177
Corporate Headquarters,Corporate Headquarters,False,6178
Mississippi Library Commission,Mississippi Library Commission,False,6179
Ingredion Incorporated (Corporate),Ingredion,False,6180
"KC Fixture & Display, Inc.",Kc Fixture & Display,False,6181
"Quench USA, Inc.",Quench2.0,False,6182
Palladium,Palladium,False,6183
"AppsTek, Inc.",Appstek,False,6184
"Sysintelli, Inc.",Sysintelli,False,6185
DYNO NOBEL INC.,Dyno Nobel,False,6186
"SOFT, Inc.",Soft Incorporated,False,6187
Adventist Health,Adventist Health,False,6188
Dawson,Dawson,True,6189
Surgery Care Affiliates,UnitedHealth Group,False,6190
Texas A&amp;M University - Corpus Christi,Comfort Suites,False,6191
Nestl IT,Unclassified,False,6192
Maxx Impact Group,Maxx Impact Group,False,6193
Cloud Tekis LLC,Unclassified,False,6194
CIBC Bank USA,CIBC,False,6195
Galaxy i technologies Inc,Galaxy I Technologies,False,6196
SymphonyAI,Symphonyai,False,6197
OTR Global,Otr Global,False,6198
Novo Holdings,Novo Holdings,False,6199
Catholic Health,Catholic Health System,False,6200
Texas A&M International University,Texas A&M University,False,6201
Marshfield Clinic Health System,Marshfield Clinic,False,6202
San Diego Unified School District,San Diego Unified School District,False,6203
Trinity Valley Community College,Trinity Valley Community College,False,6204
Marvin,Marvin,False,6205
ARK Solutions Inc,ARK Solutions,False,6206
Apar Technologies,Apar Technologies,True,6207
Operation HOPE,Operation Hope,False,6208
Alexandria Economic Development Partnership,Alexandria Economic Development Partnership (Aedp),False,6209
Durham Public Schools,Durham Public Schools,False,6210
TalentFleX Solutions,Talentflex Solutions,False,6211
Infiniti Infotech Solutions LLC,Unclassified,False,6212
"Clarifai, Inc.",Clarifai,False,6213
Frontier Health,Frontier Health,False,6214
Carlisle SynTec Inc.,Carlisle Syntec,False,6215
"Fulton Bank, N.A.",Fulton Bank,False,6216
"JHT, Inc.",Jht,False,6217
NuTechs,Nutechs,True,6218
Columbia Consulting Group,Columbia Consulting Group,True,6219
Barclays,Barclays,False,6220
Ascendion,Ascendion Group,False,6221
Rockwoods Inc,Rockwoods,False,6222
Beechwood Computing Limited,Beechwood Computing Limited,False,6223
I-Link Solutions,I-Link Solutions,False,6224
Pima County,Pima County,False,6225
Lifesteps Inc,Lifesteps,False,6226
Girl Scouts of Western Washington,Girl Scouts Of Western Washington,False,6227
Imagen Dental Partners,Imagen Dental Partners,False,6228
Banfi Products Corp,Banfi Vintners,False,6229
Beckwith Mercer Llc,Unclassified,False,6230
Stefanini,Stefanini,False,6231
Arcadis,Arcadis,False,6232
Regions,Regions Financial,False,6233
Samsung,Samsung,False,6234
Constellation.,Constellation Energy,False,6235
IFES,Ifes,False,6236
Profitbyrpo,Unclassified,False,6237
ITECS,Itecs,False,6238
Trinity Technology Solutions LLC,Trinity Technology Solutions,False,6239
CHG Medical Staffing,Chg Medical Staffing,True,6240
Unleashed Brands,Unleashed Brands,False,6241
Simple Solutions,Simple Solutions Company Limited (Thailand),False,6242
Fenwick & West LLP,Fenwick & West,False,6243
University of California-Berkeley,University of California,False,6244
Aisin World Corp of America,Aisin World Corp. Of America,False,6245
Guardian,Guardian,False,6246
Merrill,Merrill Corporation,False,6247
Arvest Bank - NWA (F-S-R-B Metro),Unclassified,False,6248
"VeriFone Systems, Inc",Verifone Systems,False,6249
JSX,Jsx,False,6250
Maricopa Unified School District #20,Maricopa Unified School District #20,False,6251
Porsche Zentrum Braunschweig,Porsche Cars North America,False,6252
Happiest Minds Technologies Limited,Happiest Minds Technologies,False,6253
"Healthcare Retroactive Audits, Inc",Healthcare Retroactive Audits,False,6254
West Yost,West Yost Associates,False,6255
Rapidflow,Rapidflow,False,6256
The Barnes Foundation,Barnes Foundation,False,6257
ENVISN INCORPORATED,Envisn,False,6258
Huntington Bank,Huntington Bancshares,False,6259
REGAL REXNORD CORPORATION,Regal Rexnord Corp,False,6260
Infoways,Infoways,False,6261
"NHRG, Inc.",Nhrg,False,6262
Mercy Medical Center - Cedar Rapids,Mercy Cedar Rapids,False,6263
solventum,Solventum Konsult Ab,False,6264
Washington Trust Bank,Washington Trust Bank,False,6265
ReadyCap Commercial LLC,ReadyCap Commercial,False,6266
Dia Software Solutions,Unclassified,False,6267
"Hitachi America, Ltd.",Hitachi,False,6268
P3 Technologies,P3 Technologies,False,6269
Shenandoah Medical Center,Shenandoah Medical Center,False,6270
Centerville Community School District,Centerville Community School District,False,6271
Scalene Works,Scalene Works People Solutions,False,6272
Simon Property Group,Simon Property Group,False,6273
AerSale Corporation,Aersale,False,6274
Brailsford and Dunlavey,Brailsford & Dunlavey,False,6275
SUNY Buffalo State University,Unclassified,False,6276
0200 Ares Operations LLC,Unclassified,False,6277
BALTIMORE METROPOLITAN COUNCIL,Baltimore Metropolitan Council,False,6278
Arconic,Arconic,False,6279
isolve technology inc,Isolve Technology,False,6280
Westgate Las Vegas Resort & Casino,Westgate Las Vegas Resort & Casino,False,6281
Jack Link's,Jack Link's,False,6282
Sleep Doctor,Sleep Doctor,False,6283
United Natural Foods Inc,United Natural Foods,False,6284
Terillium,Terillium,False,6285
"ADP, LLC.",ADP,False,6286
FOSIL,Fosil,False,6287
Breaking Ground,Breaking Ground (Homeless Services & Affordable Housing),False,6288
avanishitrecruiter,Unclassified,False,6289
"BearingPoint Consulting, Inc. USA",Bearingpoint Consulting,False,6290
Colorado Department of Public Safety,Colorado State Government,False,6291
Veracity Software,Veracity Software,False,6292
Acquisition Professionals LLC,Acquisition Professionals,False,6293
"Full Circle Financial Services, LLC",Full Circle Financial Services,False,6294
Terminix,Terminix,False,6295
Reliant Medical Group.,Reliant Medical,False,6296
Redfin Corporation,Redfin,False,6297
CrescentCare,Crescentcare,False,6298
UNAVAILABLE,CommonSpirit Health,False,6299
"Calhoun International, LLC",Calhoun International,False,6300
Sirva,Sirva,False,6301
Manpower Group,ManpowerGroup,True,6302
Motion Recruitment Partners LLC,Motion Recruitment,True,6303
St. Jude Children's Research Hospital,St. Jude Children's Research Hospital,False,6304
City of Las Vegas,City of Las Vegas,False,6305
Embry-Riddle Aeronautical University,Embry-Riddle Aeronautical University,False,6306
